Well,Sample,PriorAvg,PostAvg,Post2Avg,PriorRaw,PostRaw,Post2Raw,OD_bc,time,AddH2O2,Strain,Glucose,LB,Catalase,RepNum,Week,Block,CellRemovalMethod,GAIN,Treatment,NetAvg,Repeat,Nutrient,NetFU
B7,Sample X7,4953,47094.3,46075.7,4473,43813,43847,0.006,0,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,42141.3,BW2_00_2,LB,39340
B8,Sample X8,5150.3,47814.3,47892.7,4707,45106,46231,0.01,0,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,42664,BW5_00_2,LB,40399
B9,Sample X9,4236.7,45467.3,44727,4194,43656,45223,0.01,0,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,41230.6,BW2_00_3,LB,39462
B10,Sample X10,4219.3,47765.7,47121.7,4235,44212,43690,0.005,0,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,43546.4,BW5_00_3,LB,39977
B11,Sample X11,5102.3,57589.7,58346.3,6260,56626,57278,NA,0,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,52487.4,S_0_.,NA,50366
B12,Sample X12,6509.7,150095.7,151066.7,7429,138993,144159,NA,0,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143586,S_0_.,NA,131564
C1,Sample X1,5882,60081.3,57932.7,6226,58836,55665,NA,0,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,54199.3,S_0_.,NA,52610
C2,Sample X2,6645.3,138273,140190.3,6579,135368,137949,NA,0,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,131627.7,S_0_.,NA,128789
C3,Sample X3,4749.3,45287,45431,4634,44196,44673,0.009,0,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,40537.7,BW2_00_1,LB,39562
C4,Sample X4,4994,47893.3,46989,4429,47080,46360,0.01,0,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,42899.3,BW5_00_1,LB,42651
C5,Sample X5,4665.7,44990.7,44034.3,4200,44794,43167,0.01,0,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,40325,hpx2_00_1,LB,40594
C6,Sample X6,4232.3,49660.7,48878.7,3870,49805,49111,0.011,0,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,45428.4,hpx5_00_1,LB,45935
C7,Sample X7,4953,47094.3,46075.7,4624,47939,46388,0.006,0,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,42141.3,BW2_00_2,LB,43315
C8,Sample X8,5150.3,47814.3,47892.7,4825,46721,46967,0.01,0,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,42664,BW5_00_2,LB,41896
C9,Sample X9,4236.7,45467.3,44727,3964,47166,45675,0.01,0,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,41230.6,BW2_00_3,LB,43202
C10,Sample X10,4219.3,47765.7,47121.7,4100,49327,49295,0.005,0,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,43546.4,BW5_00_3,LB,45227
C11,Sample X11,5102.3,57589.7,58346.3,4421,56142,57062,NA,0,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,52487.4,S_0_.,NA,51721
C12,Sample X12,6509.7,150095.7,151066.7,5859,161657,158748,NA,0,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143586,S_0_.,NA,155798
D1,Sample X1,5882,60081.3,57932.7,5982,65715,61090,NA,0,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,54199.3,S_0_.,NA,59733
D2,Sample X2,6645.3,138273,140190.3,6062,142534,143388,NA,0,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,131627.7,S_0_.,NA,136472
D3,Sample X3,4749.3,45287,45431,5542,46563,47608,0.009,0,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,40537.7,BW2_00_1,LB,41021
D4,Sample X4,4994,47893.3,46989,5962,50421,47382,0.01,0,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,42899.3,BW5_00_1,LB,44459
D5,Sample X5,4665.7,44990.7,44034.3,5193,46486,45527,0.01,0,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,40325,hpx2_00_1,LB,41293
D6,Sample X6,4232.3,49660.7,48878.7,4700,50253,50265,0.011,0,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,45428.4,hpx5_00_1,LB,45553
D7,Sample X7,4953,47094.3,46075.7,5762,49531,47992,0.006,0,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,42141.3,BW2_00_2,LB,43769
D8,Sample X8,5150.3,47814.3,47892.7,5919,51616,50480,0.01,0,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,42664,BW5_00_2,LB,45697
D9,Sample X9,4236.7,45467.3,44727,4552,45580,43283,0.01,0,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,41230.6,BW2_00_3,LB,41028
D10,Sample X10,4219.3,47765.7,47121.7,4323,49758,48380,0.005,0,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,43546.4,BW5_00_3,LB,45435
D11,Sample X11,5102.3,57589.7,58346.3,4626,60001,60699,NA,0,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,52487.4,S_0_.,NA,55375
D12,Sample X12,6509.7,150095.7,151066.7,6241,149637,150293,NA,0,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143586,S_0_.,NA,143396
F1,Sample X1,6372.7,64093.7,63516.7,5577,63884,64109,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,57721,S_0_.,NA,58307
F2,Sample X2,6274.7,154133.7,152470.3,5275,152180,151008,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,147859,S_0_.,NA,146905
F3,Sample X3,3747,53120,53309.7,3282,51461,51157,0.004,3,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,49373,BW2_00_1,LB,48179
F4,Sample X4,2943,43464.3,44089,2983,43958,43334,0.007,3,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,40521.3,BW5_00_1,LB,40975
F5,Sample X5,2819.7,48569.7,49380.7,3054,48904,50338,0.005,3,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,45750,hpx2_00_1,LB,45850
F6,Sample X6,3266,52628.7,52046.3,3930,55658,55331,0.007,3,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49362.7,hpx5_00_1,LB,51728
F7,Sample X7,2987.7,48288,49163.7,3845,51368,51116,0.002,3,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,45300.3,BW2_00_2,LB,47523
F8,Sample X8,3138,54730,54738,3522,55675,56241,0.004,3,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,51592,BW5_00_2,LB,52153
F9,Sample X9,2971,47494.7,47383,3077,47121,46285,0.003,3,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,44523.7,BW2_00_3,LB,44044
F10,Sample X10,3130.7,53078.7,53642.3,2913,53175,54363,0.004,3,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,49948,BW5_00_3,LB,50262
F11,Sample X11,6832,62785,62707,4742,60398,62115,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,55953,S_0_.,NA,55656
F12,Sample X12,7010.3,150649,153118.3,4584,145387,153131,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143638.7,S_0_.,NA,140803
G1,Sample X1,6372.7,64093.7,63516.7,5501,66250,64401,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,57721,S_0_.,NA,60749
G2,Sample X2,6274.7,154133.7,152470.3,5408,155161,150169,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,147859,S_0_.,NA,149753
G3,Sample X3,3747,53120,53309.7,4264,54851,53483,0.004,3,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,49373,BW2_00_1,LB,50587
G4,Sample X4,2943,43464.3,44089,3080,44559,44504,0.007,3,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,40521.3,BW5_00_1,LB,41479
G5,Sample X5,2819.7,48569.7,49380.7,2905,48834,49278,0.005,3,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,45750,hpx2_00_1,LB,45929
G6,Sample X6,3266,52628.7,52046.3,3189,50417,50127,0.007,3,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49362.7,hpx5_00_1,LB,47228
G7,Sample X7,2987.7,48288,49163.7,2733,46915,48691,0.002,3,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,45300.3,BW2_00_2,LB,44182
G8,Sample X8,3138,54730,54738,3228,53559,54331,0.004,3,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,51592,BW5_00_2,LB,50331
G9,Sample X9,2971,47494.7,47383,2936,49316,49295,0.003,3,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,44523.7,BW2_00_3,LB,46380
G10,Sample X10,3130.7,53078.7,53642.3,3299,53744,54645,0.004,3,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,49948,BW5_00_3,LB,50445
G11,Sample X11,6832,62785,62707,7922,65131,64473,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,55953,S_0_.,NA,57209
G12,Sample X12,7010.3,150649,153118.3,7892,154357,153497,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143638.7,S_0_.,NA,146465
H1,Sample X1,6372.7,64093.7,63516.7,8040,62147,62040,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,57721,S_0_.,NA,54107
H2,Sample X2,6274.7,154133.7,152470.3,8141,155060,156234,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,147859,S_0_.,NA,146919
H3,Sample X3,3747,53120,53309.7,3695,53048,55289,0.004,3,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,49373,BW2_00_1,LB,49353
H4,Sample X4,2943,43464.3,44089,2766,41876,44429,0.007,3,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,40521.3,BW5_00_1,LB,39110
H5,Sample X5,2819.7,48569.7,49380.7,2500,47971,48526,0.005,3,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,45750,hpx2_00_1,LB,45471
H6,Sample X6,3266,52628.7,52046.3,2679,51811,50681,0.007,3,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49362.7,hpx5_00_1,LB,49132
H7,Sample X7,2987.7,48288,49163.7,2385,46581,47684,0.002,3,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,45300.3,BW2_00_2,LB,44196
H8,Sample X8,3138,54730,54738,2664,54956,53642,0.004,3,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,51592,BW5_00_2,LB,52292
H9,Sample X9,2971,47494.7,47383,2900,46047,46569,0.003,3,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,44523.7,BW2_00_3,LB,43147
H10,Sample X10,3130.7,53078.7,53642.3,3180,52317,51919,0.004,3,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,49948,BW5_00_3,LB,49137
H11,Sample X11,6832,62785,62707,7832,62826,61533,NA,3,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,55953,S_0_.,NA,54994
H12,Sample X12,7010.3,150649,153118.3,8555,152203,152727,NA,3,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,143638.7,S_0_.,NA,143648
B1,Sample X1,6820.7,55987.3,56810.3,6869,53959,55938,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49166.6,S_0_.,NA,47090
B2,Sample X2,7412,142104,139805.3,10721,139630,138056,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134692,S_0_.,NA,128909
B3,Sample X3,3159.3,40787.7,39914.3,3211,40879,38735,0.009,6,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,37628.4,BW2_00_1,LB,37668
B4,Sample X4,3820.7,38812.7,37941,3600,39656,38244,0.018,6,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,34992,BW5_00_1,LB,36056
B5,Sample X5,3718,47727,45690.7,3983,46584,45355,0.003,6,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,44009,hpx2_00_1,LB,42601
B6,Sample X6,4582.7,54080.7,52809,4989,54467,51585,0.01,6,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49498,hpx5_00_1,LB,49478
B7,Sample X7,3460.7,41333,40866,3704,40395,40642,0.01,6,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,37872.3,BW2_00_2,LB,36691
B8,Sample X8,3417.7,39686.7,39133.3,3416,38380,38300,0.022,6,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,36269,BW5_00_2,LB,34964
B9,Sample X9,4677,43164,43253.3,5087,42501,43559,0.009,6,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,38487,BW2_00_3,LB,37414
B10,Sample X10,3435.3,41528.3,41752.3,3668,40167,41138,0.021,6,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,38093,BW5_00_3,LB,36499
B11,Sample X11,5789,55564.3,55567.3,6608,52093,54102,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49775.3,S_0_.,NA,45485
B12,Sample X12,5684.7,139827,143231,5786,133272,140912,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134142.3,S_0_.,NA,127486
C1,Sample X1,6820.7,55987.3,56810.3,7487,54896,55662,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49166.6,S_0_.,NA,47409
C2,Sample X2,7412,142104,139805.3,6801,141416,139956,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134692,S_0_.,NA,134615
C3,Sample X3,3159.3,40787.7,39914.3,3162,40390,39712,0.009,6,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,37628.4,BW2_00_1,LB,37228
C4,Sample X4,3820.7,38812.7,37941,3263,38142,37566,0.018,6,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,34992,BW5_00_1,LB,34879
C5,Sample X5,3718,47727,45690.7,2812,45491,44656,0.003,6,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,44009,hpx2_00_1,LB,42679
C6,Sample X6,4582.7,54080.7,52809,3459,52657,52089,0.01,6,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49498,hpx5_00_1,LB,49198
C7,Sample X7,3460.7,41333,40866,3115,41792,40990,0.01,6,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,37872.3,BW2_00_2,LB,38677
C8,Sample X8,3417.7,39686.7,39133.3,3249,39324,38681,0.022,6,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,36269,BW5_00_2,LB,36075
C9,Sample X9,4677,43164,43253.3,4206,43635,43547,0.009,6,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,38487,BW2_00_3,LB,39429
C10,Sample X10,3435.3,41528.3,41752.3,3152,40843,41257,0.021,6,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,38093,BW5_00_3,LB,37691
C11,Sample X11,5789,55564.3,55567.3,5661,56655,56057,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49775.3,S_0_.,NA,50994
C12,Sample X12,5684.7,139827,143231,5417,144238,144932,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134142.3,S_0_.,NA,138821
D1,Sample X1,6820.7,55987.3,56810.3,6106,59107,58831,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49166.6,S_0_.,NA,53001
D2,Sample X2,7412,142104,139805.3,4714,145266,141404,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134692,S_0_.,NA,140552
D3,Sample X3,3159.3,40787.7,39914.3,3105,41094,41296,0.009,6,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,37628.4,BW2_00_1,LB,37989
D4,Sample X4,3820.7,38812.7,37941,4599,38640,38013,0.018,6,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,34992,BW5_00_1,LB,34041
D5,Sample X5,3718,47727,45690.7,4359,51106,47061,0.003,6,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,44009,hpx2_00_1,LB,46747
D6,Sample X6,4582.7,54080.7,52809,5300,55118,54753,0.01,6,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,49498,hpx5_00_1,LB,49818
D7,Sample X7,3460.7,41333,40866,3563,41812,40966,0.01,6,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,37872.3,BW2_00_2,LB,38249
D8,Sample X8,3417.7,39686.7,39133.3,3588,41356,40419,0.022,6,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,36269,BW5_00_2,LB,37768
D9,Sample X9,4677,43164,43253.3,4738,43356,42654,0.009,6,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,38487,BW2_00_3,LB,38618
D10,Sample X10,3435.3,41528.3,41752.3,3486,43575,42862,0.021,6,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,38093,BW5_00_3,LB,40089
D11,Sample X11,5789,55564.3,55567.3,5098,57945,56543,NA,6,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,49775.3,S_0_.,NA,52847
D12,Sample X12,5684.7,139827,143231,5851,141971,143849,NA,6,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134142.3,S_0_.,NA,136120
F1,Sample X1,7019.3,60995.3,59782.3,8505,61086,57552,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,53976,S_0_.,NA,52581
F2,Sample X2,7491,142339,142122,8692,138691,139141,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134848,S_0_.,NA,129999
F3,Sample X3,4815.3,51670.7,50209,4722,51251,49554,0.039,12,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,46855.4,BW2_00_1,LB,46529
F4,Sample X4,2861.7,36844.7,37717,2899,36197,37504,0.126,12,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,33983,BW5_00_1,LB,33298
F5,Sample X5,3397.3,45397.7,44845.7,4015,45584,44815,0.007,12,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,42000.4,hpx2_00_1,LB,41569
F6,Sample X6,2567.7,43177,42864,3108,45840,44617,0.016,12,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,40609.3,hpx5_00_1,LB,42732
F7,Sample X7,2602,31908,32295.3,3214,32525,32645,0.039,12,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,29306,BW2_00_2,LB,29311
F8,Sample X8,2806.7,33887.7,33469,3357,33751,33485,0.097,12,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,31081,BW5_00_2,LB,30394
F9,Sample X9,2875.7,34628.7,34908.7,3354,34229,35099,0.038,12,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,31753,BW2_00_3,LB,30875
F10,Sample X10,4204.7,49907.3,49000,5070,46244,47377,0.11,12,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,45702.6,BW5_00_3,LB,41174
F11,Sample X11,8099.3,58975.3,58865,6782,57129,57158,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,50876,S_0_.,NA,50347
F12,Sample X12,7689,145148.7,145880.7,6622,137076,141162,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,137459.7,S_0_.,NA,130454
G1,Sample X1,7019.3,60995.3,59782.3,5591,61691,61139,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,53976,S_0_.,NA,56100
G2,Sample X2,7491,142339,142122,7202,144262,143490,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134848,S_0_.,NA,137060
G3,Sample X3,4815.3,51670.7,50209,5229,50463,50749,0.039,12,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,46855.4,BW2_00_1,LB,45234
G4,Sample X4,2861.7,36844.7,37717,3082,36838,37708,0.126,12,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,33983,BW5_00_1,LB,33756
G5,Sample X5,3397.3,45397.7,44845.7,3208,45080,44836,0.007,12,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,42000.4,hpx2_00_1,LB,41872
G6,Sample X6,2567.7,43177,42864,2697,43117,42426,0.016,12,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,40609.3,hpx5_00_1,LB,40420
G7,Sample X7,2602,31908,32295.3,2650,32107,32807,0.039,12,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,29306,BW2_00_2,LB,29457
G8,Sample X8,2806.7,33887.7,33469,2837,33904,33871,0.097,12,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,31081,BW5_00_2,LB,31067
G9,Sample X9,2875.7,34628.7,34908.7,2652,34858,34784,0.038,12,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,31753,BW2_00_3,LB,32206
G10,Sample X10,4204.7,49907.3,49000,3728,51765,50092,0.11,12,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,45702.6,BW5_00_3,LB,48037
G11,Sample X11,8099.3,58975.3,58865,9042,60114,59570,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,50876,S_0_.,NA,51072
G12,Sample X12,7689,145148.7,145880.7,8053,147421,148276,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,137459.7,S_0_.,NA,139368
H1,Sample X1,7019.3,60995.3,59782.3,6962,60209,60656,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,53976,S_0_.,NA,53247
H2,Sample X2,7491,142339,142122,6579,144064,143735,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,134848,S_0_.,NA,137485
H3,Sample X3,4815.3,51670.7,50209,4495,53298,50324,0.039,12,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW2_00,46855.4,BW2_00_1,LB,48803
H4,Sample X4,2861.7,36844.7,37717,2604,37499,37939,0.126,12,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW5_00,33983,BW5_00_1,LB,34895
H5,Sample X5,3397.3,45397.7,44845.7,2969,45529,44886,0.007,12,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,hpx2_00,42000.4,hpx2_00_1,LB,42560
H6,Sample X6,2567.7,43177,42864,1898,40574,41549,0.016,12,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,hpx5_00,40609.3,hpx5_00_1,LB,38676
H7,Sample X7,2602,31908,32295.3,1942,31092,31434,0.039,12,0,BW,0,2,0,2,RG11,RG11,syringe,2398,BW2_00,29306,BW2_00_2,LB,29150
H8,Sample X8,2806.7,33887.7,33469,2226,34008,33051,0.097,12,0,BW,0,5,0,2,RG11,RG11,syringe,2398,BW5_00,31081,BW5_00_2,LB,31782
H9,Sample X9,2875.7,34628.7,34908.7,2621,34799,34843,0.038,12,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW2_00,31753,BW2_00_3,LB,32178
H10,Sample X10,4204.7,49907.3,49000,3816,51713,49531,0.11,12,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW5_00,45702.6,BW5_00_3,LB,47897
H11,Sample X11,8099.3,58975.3,58865,8474,59683,59867,NA,12,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,50876,S_0_.,NA,51209
H12,Sample X12,7689,145148.7,145880.7,8392,150949,148204,NA,12,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,137459.7,S_0_.,NA,142557
F1,Sample X1,6186,59797.3,60867.7,8647,58733,58334,NA,24,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,53611.3,S_0_.,NA,50086
F2,Sample X2,5784.7,144941.3,145185.7,6108,145837,146581,NA,24,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,139156.6,S_0_.,NA,139729
F10,Sample X10,5902.3,62874.3,59605.3,7030,59590,58479,0.042,24,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW5_00,32975,BW5_00_3,LB,33158
F9,Sample X9,3934.7,36008.3,37947.7,4140,34792,36980,0.109,24,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW2_00,32140.6,BW2_00_3,LB,32199
F8,Sample X8,4858.3,36763.7,35334.3,4507,34862,34201,0.021,24,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,BW5_00,32654,BW5_00_2,LB,33202
F7,Sample X7,4604.7,37354.3,35608.3,4889,37593,35791,0.06,24,0,hpx,0,5,0,1,RG11,RG11,syringe,2398,BW2_00,27632,BW2_00_2,LB,26102
F6,Sample X6,4065.3,31697.3,30690.3,4639,30741,30221,0.044,24,0,BW,0,2,0,2,RG11,RG11,syringe,2398,hpx5_00,32749.6,hpx5_00_1,LB,32704
F5,Sample X5,5118,37772,36398,5020,38222,37566,0.117,24,0,BW,0,5,0,2,RG11,RG11,syringe,2398,hpx2_00,31905.4,hpx2_00_1,LB,30355
F4,Sample X4,4597.7,36738.3,35742.7,4704,36903,36214,0.041,24,0,BW,0,2,0,3,RG11,RG11,syringe,2398,BW5_00,32073.6,BW5_00_1,LB,30652
F3,Sample X3,4100.7,37075.7,37407.7,3955,37113,37022,0.124,24,0,BW,0,5,0,3,RG11,RG11,syringe,2398,BW2_00,56972,BW2_00_1,LB,52560
F11,Sample X11,6535.7,60558.3,60560.3,5201,58766,59927,NA,24,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,54022.6,S_0_.,NA,53565
F12,Sample X12,6623.3,144807.3,145547.7,5755,139612,143178,NA,24,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,138184,S_0_.,NA,133857
G1,Sample X1,6186,59797.3,60867.7,4596,60422,62478,NA,24,0.05,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,53611.3,S_0_.,NA,55826
G2,Sample X2,5784.7,144941.3,145185.7,6719,144740,143094,NA,24,0.2,S,NA,NA,0,NA,RG11,RG11,syringe,2398,S_0,139156.6,S_0_.,NA,138021
G10,Sample X10,5902.3,62874.3,59605.3,4943,64648,61171,0.042,24,0,BW,0,2,0,1,RG11,RG11,syringe,2398,BW5_00,32975,BW5_00_3,LB,33252
G9,Sample X9,3934.7,36008.3,37947.7,3504,35993,38024,0.109,24,0,BW,0,5,0,1,RG11,RG11,syringe,2398,BW2_00,32140.6,BW2_00_3,LB,30854
G8,Sample X8,4858.3,36763.7,35334.3,4767,38522,37130,0.021,24,0,hpx,0,2,0,1,RG11,RG11,syringe,2398,BW5_00,32654,BW5_00_2,LB,33255
